Id,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtQual,BsmtFinType1,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,KitchenAbvGr,KitchenQual,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,AgeBuilt,AgeRemodeled,AgeGarage,MSSubClass_30,MSZoning_C (all),MSZoning_RM,CentralAir_N,CentralAir_Y,GarageType_Attchd,GarageType_Detchd
1119,85.0,13825.0,5.0,6.0,1958.0,1987.0,3.0,1.0,0.0,533.0,1021.0,580.0,1601.0,1.0,1.0,3.0,0.0,1958.0,2.0,1.0,300.0,64.0,35.0,64.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1120,70.0,7560.0,5.0,5.0,1959.0,1959.0,3.0,2.0,369.0,1040.0,1040.0,0.0,1040.0,1.0,1.0,3.0,0.0,1959.0,2.0,1.0,286.0,63.0,63.0,63.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1121,59.0,8263.0,6.0,5.0,1920.0,1950.0,3.0,1.0,0.0,1012.0,1012.0,0.0,1012.0,1.0,1.0,3.0,4.0,1920.0,1.0,1.0,308.0,102.0,72.0,102.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1122,84.0,10084.0,7.0,5.0,2005.0,2006.0,4.0,6.0,24.0,1552.0,1552.0,0.0,1552.0,2.0,1.0,4.0,0.0,2005.0,2.0,3.0,782.0,17.0,16.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1123,59.333333333333336,8926.0,4.0,3.0,1956.0,1956.0,3.0,1.0,0.0,672.0,960.0,0.0,960.0,1.0,1.0,3.0,0.0,1956.0,1.0,1.0,288.0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1124,50.0,9405.0,5.0,9.0,1947.0,2008.0,3.0,1.0,0.0,698.0,698.0,0.0,698.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,75.0,14.0,2022.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1125,66.33333333333333,9125.0,7.0,5.0,1992.0,1992.0,4.0,1.0,0.0,384.0,812.0,670.0,1482.0,2.0,1.0,4.0,3.0,1992.0,3.0,2.0,392.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1126,60.0,10434.0,4.0,5.0,1955.0,1955.0,3.0,1.0,0.0,1005.0,1005.0,0.0,1005.0,1.0,1.0,2.0,3.0,1977.0,1.0,2.0,672.0,67.0,67.0,45.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1127,53.0,3684.0,7.0,5.0,2007.0,2007.0,4.0,1.0,0.0,1373.0,1555.0,0.0,1555.0,2.0,1.0,4.0,3.0,2007.0,3.0,3.0,660.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1128,182.0,14572.0,7.0,5.0,2004.0,2004.0,4.0,6.0,1300.0,1530.0,1530.0,0.0,1530.0,2.0,1.0,4.0,4.0,2004.0,3.0,3.0,630.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1129,59.0,11796.0,7.0,5.0,2004.0,2005.0,4.0,1.0,0.0,847.0,847.0,1112.0,1959.0,2.0,1.0,4.0,4.0,2004.0,3.0,2.0,434.0,18.0,17.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1130,60.0,7200.0,5.0,5.0,1980.0,1980.0,4.0,6.0,936.0,936.0,936.0,0.0,936.0,1.0,1.0,3.0,0.0,1980.0,1.0,2.0,672.0,42.0,42.0,42.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1131,65.0,7804.0,4.0,3.0,1928.0,1950.0,3.0,4.0,622.0,1122.0,1328.0,653.0,1981.0,2.0,1.0,4.0,3.0,1981.0,1.0,2.0,576.0,94.0,72.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1132,63.0,10712.0,5.0,5.0,1991.0,1992.0,4.0,4.0,212.0,974.0,974.0,0.0,974.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,31.0,30.0,2022.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1133,90.0,9900.0,6.0,4.0,1880.0,1950.0,3.0,1.0,0.0,1008.0,1178.0,1032.0,2210.0,2.0,1.0,2.0,0.0,1930.0,1.0,1.0,205.0,142.0,72.0,92.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1134,80.0,9828.0,8.0,5.0,1995.0,1995.0,4.0,6.0,584.0,1128.0,1142.0,878.0,2020.0,2.0,1.0,4.0,3.0,1995.0,2.0,2.0,466.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1135,57.0,8773.0,6.0,5.0,1997.0,1997.0,4.0,1.0,0.0,916.0,916.0,684.0,1600.0,2.0,1.0,3.0,3.0,1997.0,3.0,2.0,460.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1136,60.0,6180.0,6.0,5.0,1926.0,1950.0,3.0,1.0,0.0,960.0,986.0,0.0,986.0,1.0,1.0,3.0,4.0,1926.0,1.0,1.0,180.0,96.0,72.0,96.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1137,80.0,9600.0,6.0,5.0,1950.0,1950.0,3.0,4.0,280.0,1032.0,1032.0,220.0,1252.0,1.0,1.0,3.0,0.0,1950.0,1.0,1.0,288.0,72.0,72.0,72.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1138,54.0,6342.0,5.0,8.0,1875.0,1996.0,3.0,1.0,0.0,780.0,780.0,240.0,1020.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,147.0,26.0,2022.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1139,75.33333333333333,9819.0,6.0,5.0,1977.0,1977.0,3.0,5.0,1567.0,1567.0,1567.0,0.0,1567.0,2.0,1.0,4.0,3.0,1977.0,2.0,2.0,714.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1140,98.0,8731.0,5.0,5.0,1920.0,1950.0,3.0,4.0,645.0,915.0,1167.0,0.0,1167.0,1.0,1.0,3.0,4.0,1972.0,1.0,2.0,495.0,102.0,72.0,50.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1141,60.0,7350.0,5.0,7.0,1951.0,1951.0,3.0,5.0,852.0,952.0,952.0,0.0,952.0,1.0,1.0,3.0,0.0,1988.0,1.0,2.0,840.0,71.0,71.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1142,98.0,10304.0,5.0,7.0,1976.0,1976.0,3.0,5.0,381.0,780.0,1088.0,780.0,1868.0,2.0,1.0,4.0,3.0,1976.0,1.0,2.0,484.0,46.0,46.0,46.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1143,77.0,9965.0,8.0,5.0,2006.0,2007.0,5.0,6.0,1150.0,1466.0,1466.0,1362.0,2828.0,3.0,1.0,4.0,3.0,2006.0,2.0,3.0,1052.0,16.0,15.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1144,62.333333333333336,9000.0,5.0,3.0,1959.0,1959.0,3.0,6.0,288.0,1006.0,1006.0,0.0,1006.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,2022.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1145,60.0,12180.0,4.0,4.0,1941.0,1950.0,4.0,4.0,348.0,672.0,672.0,252.0,924.0,1.0,1.0,2.0,0.0,1941.0,1.0,1.0,280.0,81.0,72.0,81.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1146,52.0,6240.0,5.0,6.0,1928.0,1950.0,3.0,1.0,0.0,1042.0,1042.0,534.0,1576.0,1.0,1.0,3.0,4.0,1928.0,1.0,1.0,225.0,94.0,72.0,94.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1147,73.33333333333333,11200.0,6.0,5.0,1985.0,1985.0,4.0,6.0,1258.0,1298.0,1298.0,0.0,1298.0,2.0,1.0,4.0,3.0,1985.0,1.0,2.0,403.0,37.0,37.0,37.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1148,75.0,12000.0,7.0,7.0,1941.0,1950.0,3.0,3.0,275.0,704.0,860.0,704.0,1564.0,1.0,1.0,2.0,4.0,1941.0,1.0,1.0,234.0,81.0,72.0,81.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1149,55.0,5700.0,7.0,7.0,1926.0,1950.0,3.0,1.0,0.0,572.0,572.0,539.0,1111.0,1.0,1.0,3.0,4.0,1982.0,1.0,1.0,288.0,96.0,72.0,40.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1150,50.0,9000.0,7.0,9.0,1920.0,1988.0,3.0,5.0,624.0,650.0,832.0,650.0,1482.0,1.0,1.0,3.0,0.0,1930.0,1.0,2.0,324.0,102.0,34.0,92.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1151,57.0,8280.0,6.0,5.0,1950.0,1950.0,3.0,1.0,0.0,932.0,932.0,0.0,932.0,1.0,1.0,4.0,4.0,1950.0,1.0,1.0,306.0,72.0,72.0,72.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1152,134.0,17755.0,5.0,4.0,1959.0,1959.0,3.0,4.0,176.0,1466.0,1466.0,0.0,1466.0,1.0,1.0,2.0,4.0,1959.0,3.0,2.0,528.0,63.0,63.0,63.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1153,90.0,14115.0,6.0,7.0,1956.0,2004.0,3.0,5.0,296.0,1073.0,1811.0,0.0,1811.0,1.0,1.0,5.0,4.0,1956.0,3.0,2.0,470.0,66.0,18.0,66.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1154,50.66666666666666,5890.0,6.0,8.0,1930.0,2007.0,3.0,5.0,538.0,816.0,816.0,0.0,816.0,1.0,1.0,3.0,0.0,2002.0,1.0,1.0,432.0,92.0,15.0,20.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
1155,93.33333333333331,13700.0,7.0,6.0,1965.0,1988.0,3.0,5.0,454.0,864.0,902.0,918.0,1820.0,1.0,1.0,4.0,4.0,1965.0,1.0,2.0,492.0,57.0,34.0,57.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1156,90.0,10768.0,5.0,8.0,1976.0,2004.0,4.0,5.0,1157.0,1437.0,1437.0,0.0,1437.0,2.0,1.0,4.0,2.0,1976.0,2.0,2.0,528.0,46.0,18.0,46.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1157,85.0,9350.0,5.0,8.0,1965.0,1999.0,3.0,5.0,633.0,1219.0,1265.0,0.0,1265.0,2.0,1.0,4.0,4.0,1965.0,2.0,2.0,502.0,57.0,23.0,57.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1158,34.0,5001.0,7.0,5.0,2007.0,2008.0,4.0,6.0,904.0,1314.0,1314.0,0.0,1314.0,2.0,1.0,4.0,4.0,2008.0,2.0,2.0,626.0,15.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1159,92.0,11932.0,8.0,5.0,2007.0,2008.0,4.0,1.0,0.0,1580.0,1580.0,0.0,1580.0,2.0,1.0,4.0,0.0,2008.0,2.0,3.0,830.0,15.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1160,76.0,9120.0,6.0,6.0,1974.0,1974.0,3.0,5.0,442.0,901.0,943.0,933.0,1876.0,2.0,1.0,4.0,3.0,1974.0,2.0,2.0,540.0,48.0,48.0,48.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1161,24.0,2280.0,6.0,5.0,1978.0,1978.0,4.0,5.0,311.0,855.0,855.0,601.0,1456.0,2.0,1.0,3.0,3.0,1978.0,1.0,2.0,440.0,44.0,44.0,44.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1162,43.0,14778.0,6.0,7.0,1954.0,2006.0,3.0,4.0,728.0,1296.0,1640.0,0.0,1640.0,1.0,1.0,4.0,4.0,1993.0,1.0,2.0,924.0,68.0,16.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1163,109.0,8724.0,5.0,5.0,1968.0,1968.0,4.0,4.0,492.0,894.0,894.0,0.0,894.0,1.0,1.0,3.0,1.0,1968.0,3.0,2.0,450.0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1164,60.0,12900.0,4.0,4.0,1969.0,1969.0,4.0,6.0,1198.0,1198.0,1258.0,0.0,1258.0,0.0,2.0,3.0,0.0,1969.0,1.0,2.0,400.0,53.0,53.0,53.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1165,84.0,16157.0,5.0,7.0,1978.0,1978.0,4.0,5.0,680.0,1360.0,1432.0,0.0,1432.0,1.0,1.0,4.0,3.0,1978.0,1.0,2.0,588.0,44.0,44.0,44.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1166,79.0,9541.0,7.0,5.0,2009.0,2009.0,4.0,1.0,0.0,1502.0,1502.0,0.0,1502.0,2.0,1.0,4.0,0.0,2009.0,2.0,2.0,644.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1167,64.0,10475.0,8.0,5.0,2008.0,2008.0,4.0,1.0,0.0,1694.0,1694.0,0.0,1694.0,2.0,1.0,4.0,0.0,2008.0,2.0,3.0,776.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1168,58.0,10852.0,6.0,5.0,2000.0,2000.0,4.0,6.0,786.0,959.0,959.0,712.0,1671.0,2.0,1.0,3.0,3.0,2000.0,3.0,2.0,472.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1169,120.0,13728.0,6.0,7.0,1935.0,1986.0,3.0,3.0,626.0,1127.0,1236.0,872.0,2108.0,2.0,1.0,4.0,3.0,1935.0,1.0,2.0,540.0,87.0,36.0,87.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1170,118.0,35760.0,10.0,5.0,1995.0,1996.0,5.0,6.0,1387.0,1930.0,1831.0,1796.0,3627.0,3.0,1.0,4.0,3.0,1995.0,3.0,3.0,807.0,27.0,26.0,27.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1171,76.0,9880.0,6.0,6.0,1977.0,1977.0,3.0,5.0,522.0,1096.0,1118.0,0.0,1118.0,1.0,1.0,3.0,1.0,1977.0,3.0,1.0,358.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1172,76.0,9120.0,6.0,6.0,1958.0,1958.0,3.0,5.0,662.0,1261.0,1261.0,0.0,1261.0,1.0,1.0,3.0,3.0,1958.0,2.0,2.0,433.0,64.0,64.0,64.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1173,35.0,4017.0,7.0,5.0,2006.0,2007.0,4.0,1.0,0.0,625.0,625.0,625.0,1250.0,2.0,1.0,4.0,0.0,2006.0,3.0,2.0,625.0,16.0,15.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1174,138.0,18030.0,5.0,6.0,1946.0,1994.0,3.0,3.0,152.0,1598.0,1636.0,971.0,3086.0,3.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,76.0,28.0,2022.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1175,80.0,16560.0,6.0,8.0,1932.0,1950.0,4.0,3.0,503.0,952.0,1170.0,1175.0,2345.0,2.0,1.0,3.0,4.0,1932.0,1.0,2.0,360.0,90.0,72.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1176,85.0,10678.0,8.0,5.0,1992.0,2000.0,4.0,6.0,700.0,1683.0,2129.0,743.0,2872.0,2.0,1.0,4.0,3.0,1992.0,3.0,2.0,541.0,30.0,22.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1177,37.0,6951.0,5.0,5.0,1984.0,1985.0,3.0,5.0,658.0,876.0,923.0,0.0,923.0,1.0,1.0,3.0,0.0,1984.0,1.0,1.0,264.0,38.0,37.0,38.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1178,52.66666666666666,3950.0,6.0,8.0,1926.0,2004.0,3.0,3.0,468.0,818.0,818.0,406.0,1224.0,1.0,1.0,3.0,0.0,1926.0,1.0,1.0,210.0,96.0,18.0,96.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1179,54.0,7681.0,5.0,6.0,1921.0,1950.0,3.0,1.0,0.0,731.0,820.0,523.0,1343.0,1.0,1.0,3.0,4.0,1921.0,1.0,1.0,186.0,101.0,72.0,101.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1180,77.0,8335.0,5.0,5.0,1954.0,1954.0,0.0,0.0,0.0,0.0,1124.0,0.0,1124.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,68.0,68.0,2022.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1181,78.33333333333333,11170.0,7.0,5.0,1990.0,1991.0,4.0,2.0,1216.0,1216.0,1298.0,1216.0,2514.0,2.0,1.0,3.0,0.0,1990.0,3.0,2.0,693.0,32.0,31.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1182,64.0,5587.0,8.0,5.0,2008.0,2008.0,5.0,6.0,1480.0,1600.0,1652.0,0.0,1652.0,2.0,1.0,4.0,4.0,2008.0,3.0,2.0,482.0,14.0,14.0,14.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1183,160.0,15623.0,10.0,5.0,1996.0,1996.0,5.0,6.0,2096.0,2396.0,2411.0,2065.0,4476.0,3.0,1.0,5.0,3.0,1996.0,3.0,3.0,813.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1184,60.0,10800.0,5.0,6.0,1920.0,1950.0,3.0,3.0,821.0,1120.0,1130.0,0.0,1130.0,1.0,1.0,3.0,4.0,1970.0,1.0,2.0,720.0,102.0,72.0,52.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1185,50.0,35133.0,5.0,4.0,1963.0,1963.0,3.0,3.0,1159.0,1572.0,1572.0,0.0,1572.0,1.0,1.0,3.0,3.0,1963.0,2.0,3.0,995.0,59.0,59.0,59.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1186,60.0,9738.0,5.0,7.0,1924.0,1950.0,3.0,4.0,392.0,784.0,949.0,272.0,1221.0,1.0,1.0,3.0,0.0,1965.0,1.0,1.0,392.0,98.0,72.0,57.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1187,107.0,10615.0,3.0,5.0,1900.0,1970.0,2.0,4.0,440.0,978.0,1014.0,685.0,1699.0,2.0,2.0,3.0,0.0,1920.0,1.0,2.0,420.0,122.0,52.0,102.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1188,89.0,12461.0,8.0,5.0,1994.0,1995.0,4.0,6.0,1456.0,1624.0,1624.0,0.0,1624.0,2.0,1.0,4.0,2.0,1994.0,2.0,3.0,757.0,28.0,27.0,28.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1189,68.0,8935.0,7.0,5.0,2002.0,2002.0,4.0,1.0,0.0,831.0,831.0,829.0,1660.0,2.0,1.0,4.0,0.0,2002.0,2.0,2.0,493.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1190,60.0,7500.0,7.0,5.0,1999.0,1999.0,3.0,1.0,0.0,994.0,1028.0,776.0,1804.0,2.0,1.0,4.0,3.0,1999.0,3.0,2.0,442.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1191,97.0,32463.0,4.0,4.0,1961.0,1975.0,3.0,4.0,1159.0,1249.0,1622.0,0.0,1622.0,1.0,1.0,3.0,3.0,1975.0,3.0,4.0,1356.0,61.0,47.0,47.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1192,24.0,2645.0,8.0,5.0,1999.0,2000.0,4.0,1.0,0.0,776.0,764.0,677.0,1441.0,2.0,1.0,4.0,0.0,1999.0,1.0,2.0,492.0,23.0,22.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1193,60.0,9600.0,5.0,8.0,1925.0,1994.0,3.0,1.0,0.0,702.0,842.0,630.0,1472.0,1.0,1.0,4.0,0.0,1925.0,1.0,1.0,250.0,97.0,28.0,97.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1194,35.333333333333336,4500.0,6.0,5.0,1999.0,1999.0,5.0,6.0,883.0,1224.0,1224.0,0.0,1224.0,2.0,1.0,3.0,0.0,1999.0,3.0,2.0,402.0,23.0,23.0,23.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1195,80.0,9364.0,6.0,7.0,1969.0,1969.0,3.0,5.0,371.0,663.0,663.0,689.0,1352.0,1.0,1.0,3.0,0.0,1969.0,3.0,1.0,299.0,53.0,53.0,53.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1196,51.0,8029.0,6.0,5.0,2005.0,2005.0,4.0,1.0,0.0,728.0,728.0,728.0,1456.0,2.0,1.0,4.0,0.0,2005.0,3.0,2.0,400.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1197,58.0,14054.0,7.0,5.0,2006.0,2006.0,4.0,1.0,0.0,879.0,879.0,984.0,1863.0,2.0,1.0,4.0,4.0,2006.0,3.0,3.0,660.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1198,65.0,8850.0,7.0,6.0,1916.0,1950.0,3.0,1.0,0.0,815.0,815.0,875.0,1690.0,1.0,1.0,3.0,4.0,1916.0,1.0,1.0,225.0,106.0,72.0,106.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1199,70.0,9100.0,7.0,5.0,2001.0,2001.0,4.0,1.0,0.0,1212.0,1212.0,0.0,1212.0,2.0,1.0,4.0,0.0,2001.0,2.0,2.0,573.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1200,75.0,11235.0,4.0,5.0,1963.0,1979.0,3.0,3.0,547.0,1051.0,1382.0,0.0,1382.0,1.0,1.0,3.0,1.0,1974.0,1.0,2.0,459.0,59.0,43.0,48.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1201,71.0,9353.0,4.0,5.0,1970.0,1970.0,3.0,1.0,0.0,864.0,864.0,0.0,864.0,1.0,1.0,3.0,0.0,1972.0,1.0,1.0,280.0,52.0,52.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1202,80.0,10400.0,7.0,5.0,1998.0,1998.0,4.0,1.0,0.0,866.0,866.0,913.0,1779.0,2.0,1.0,4.0,0.0,1998.0,2.0,2.0,546.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1203,50.0,6000.0,5.0,8.0,1925.0,1997.0,3.0,1.0,0.0,884.0,884.0,464.0,1348.0,1.0,1.0,3.0,2.0,1960.0,1.0,1.0,216.0,97.0,25.0,62.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1204,75.0,9750.0,7.0,5.0,2000.0,2001.0,4.0,1.0,0.0,1630.0,1630.0,0.0,1630.0,2.0,1.0,4.0,3.0,2000.0,1.0,2.0,451.0,22.0,21.0,22.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1205,78.0,10140.0,5.0,6.0,1975.0,1975.0,4.0,5.0,788.0,1056.0,1074.0,0.0,1074.0,1.0,1.0,3.0,0.0,1975.0,2.0,2.0,495.0,47.0,47.0,47.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1206,90.0,14684.0,7.0,7.0,1990.0,1991.0,4.0,5.0,485.0,2158.0,2196.0,0.0,2196.0,2.0,1.0,4.0,3.0,1990.0,2.0,3.0,701.0,32.0,31.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1207,69.33333333333333,8900.0,4.0,4.0,1966.0,1966.0,3.0,3.0,1056.0,1056.0,1056.0,0.0,1056.0,1.0,1.0,3.0,0.0,1966.0,1.0,1.0,384.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1208,70.0,9135.0,6.0,5.0,2003.0,2003.0,4.0,6.0,340.0,1682.0,1700.0,0.0,1700.0,2.0,1.0,4.0,0.0,2003.0,2.0,2.0,544.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1209,70.0,7763.0,5.0,7.0,1962.0,1980.0,3.0,3.0,504.0,931.0,1283.0,0.0,1283.0,1.0,1.0,3.0,0.0,1980.0,1.0,2.0,506.0,60.0,42.0,42.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1210,85.0,10182.0,8.0,5.0,2006.0,2006.0,5.0,6.0,1220.0,1660.0,1660.0,0.0,1660.0,2.0,1.0,4.0,4.0,2006.0,2.0,2.0,500.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1211,70.0,11218.0,6.0,5.0,1992.0,1992.0,4.0,1.0,0.0,1055.0,1055.0,790.0,1845.0,2.0,1.0,4.0,3.0,1992.0,2.0,2.0,462.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1212,152.0,12134.0,8.0,7.0,1988.0,2005.0,4.0,6.0,427.0,559.0,1080.0,672.0,1752.0,2.0,1.0,3.0,0.0,1988.0,2.0,2.0,492.0,34.0,17.0,34.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1213,50.0,9340.0,4.0,6.0,1941.0,1950.0,3.0,3.0,344.0,672.0,672.0,0.0,672.0,1.0,1.0,3.0,0.0,1941.0,1.0,1.0,234.0,81.0,72.0,81.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1214,88.0,10246.0,4.0,9.0,1965.0,2001.0,3.0,6.0,648.0,648.0,960.0,0.0,960.0,0.0,1.0,3.0,0.0,1965.0,1.0,1.0,364.0,57.0,21.0,57.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1215,69.0,10205.0,5.0,5.0,1962.0,1962.0,3.0,4.0,784.0,925.0,999.0,0.0,999.0,1.0,1.0,3.0,0.0,1962.0,1.0,1.0,300.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1216,99.0,7094.0,5.0,5.0,1966.0,1966.0,3.0,3.0,180.0,894.0,894.0,0.0,894.0,1.0,1.0,3.0,0.0,1966.0,2.0,1.0,384.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1217,68.0,8930.0,6.0,5.0,1978.0,1978.0,0.0,0.0,0.0,0.0,1318.0,584.0,1902.0,2.0,2.0,3.0,0.0,1978.0,1.0,2.0,539.0,44.0,44.0,44.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1218,72.0,8640.0,8.0,5.0,2009.0,2009.0,4.0,6.0,936.0,1300.0,1314.0,0.0,1314.0,2.0,1.0,4.0,0.0,2009.0,2.0,2.0,552.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1219,52.0,6240.0,4.0,5.0,1947.0,1950.0,0.0,0.0,0.0,0.0,672.0,240.0,912.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,75.0,72.0,2022.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1220,21.0,1680.0,6.0,5.0,1971.0,1971.0,3.0,1.0,0.0,672.0,672.0,546.0,1218.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,2022.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
